OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C) or Pressure(Pa),PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
42648.68173,9.07,2.016,6.047,2.016,0,1.008,1.008,0,0,0,0,0,0,0,0,0,7,9,13,0,21.164,0.992,3.97,x,1.23,4.59,6.61,0.95,3.77,28.44
42648.68174,8.062,4.031,1.008,0,0,0,1.008,0,0,0,0,0,0,0,0,0,5.67,0,0,0,14.109,0.992,3.99,x,0.5,2.18,3.88,0.94,3.73,27.57
42648.68175,8.063,1.008,4.031,2.016,1.008,0,1.008,0,0,0,0,0,0,0,0,0,6.33,7.67,0,0,17.133,0.992,3.99,x,0.98,3.77,5.56,0.94,3.73,27.31
42648.68176,2.016,5.039,4.031,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11.086,0.992,4,x,0.68,0.99,1,0.94,3.71,27.24
42648.68178,5.039,1.008,3.023,1.008,0,0,1.008,0,0,1.008,0,0,0,0,0,1.008,7.67,7.67,0,0,13.1,0.992,3.98,x,0.6,3.32,108.05,0.94,3.7,27.56
42648.68179,5.038,2.015,1.008,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6,7,7.67,0,12.091,0.992,3.99,x,0.74,2.67,3.04,0.94,3.7,27.57
42648.6818,6.046,3.023,7.054,2.015,2.015,1.008,0,0,0,0,0,0,0,0,0,0,5.33,7.33,7.67,0,21.161,0.992,4.01,x,1.49,4.29,4.72,0.94,3.69,27.52
42648.68181,8.061,2.015,1.008,3.023,0,0,0,1.008,0,0,1.008,0,0,0,0,0,6,7.33,0,10.33,16.121,0.992,4.02,x,0.72,3.49,63.35,0.94,3.7,27.72
42648.68182,6.047,5.039,2.016,6.047,1.008,0,0,1.008,1.008,0,0,0,0,0,0,0,6.33,7.33,0,13,22.171,0.992,4.01,x,1.4,6.42,28.97,0.94,3.71,27.81
42648.68184,4.03,5.037,2.015,4.03,1.007,0,1.007,3.022,0,0,0,0,0,0,0,0,6.33,6.67,0,11.33,20.149,0.993,4,x,1.18,9.45,31.32,0.94,3.72,27.85
42648.68185,4.031,2.016,0,0,0,2.016,2.016,0,0,0,0,0,0,0,0,0,5,0,10.33,0,10.078,0.992,4.02,x,0.43,5.35,9.27,0.94,3.72,27.84
42648.68186,6.045,3.023,5.038,0,0,3.023,1.008,0,0,0,0,0,0,0,0,0,6.67,0,9.67,0,18.136,0.992,4.01,x,1.05,5.66,8.19,0.94,3.73,27.74
42648.68187,6.047,3.024,1.008,4.032,1.008,1.008,0,0,0,1.008,0,0,0,0,0,0,6,6.67,9,0,17.135,0.992,4.01,x,1.04,4.13,36.02,0.94,3.72,27.5
42648.68188,12.093,6.047,1.008,1.008,2.016,0,1.008,0,0,0,0,0,0,0,0,0,6.33,7,0,0,23.179,0.992,4,x,1.03,3.92,5.74,0.94,3.71,27.18
42648.68189,5.038,0,2.015,0,1.008,0,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,9.068,0.992,4,x,0.44,2.62,4.38,0.94,3.7,27.05
42648.68191,6.045,2.015,3.022,2.015,0,1.007,0,0,0,0,0,0,0,0,0,0,6,7.33,10.33,0,14.105,0.993,4,x,0.83,2.41,2.71,0.94,3.69,26.62
42648.68192,6.047,4.031,1.008,1.008,0,1.008,1.008,0,1.008,0,0,0,0,0,0,0,5.33,7,8.33,0,15.117,0.992,4.04,x,0.66,4.71,22.3,0.93,3.68,26.56
42648.68193,6.047,1.008,1.008,3.023,1.008,1.008,0,0,0,0,0,0,0,0,0,0,4.33,6.67,7.67,0,13.101,0.992,4.06,x,0.81,2.92,3.3,0.93,3.68,26.55
42648.68194,5.04,3.024,2.016,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6,0,7.67,0,12.095,0.992,4.06,x,0.64,2.16,2.5,0.93,3.67,26.55
42648.68195,8.063,6.047,4.031,3.024,0,2.016,0,0,0,0,0,0,0,0,0,1.008,5.67,8,8.67,0,24.188,0.992,4.08,x,1.35,4.1,74.25,0.93,3.67,26.77
42648.68196,15.119,3.024,3.024,1.008,0,1.008,1.008,0,0,0,0,0,0,0,0,0,6.33,8.33,7,0,24.19,0.992,4.08,x,0.97,3.84,5.79,0.93,3.67,26.77
42648.68198,7.054,5.039,1.008,1.008,2.015,0,0,0,0,0,0,1.008,0,0,0,0,6.33,7.67,0,0,17.131,0.992,4.06,x,0.83,2.22,76.77,0.93,3.66,26.96
42648.68199,6.047,4.031,3.023,3.023,2.016,0,0,0,0,0,0,0,0,0,0,0,5.33,8,0,0,18.14,0.992,4.09,x,1.17,3.01,3.17,0.93,3.64,26.91
42648.682,9.066,3.022,3.022,4.029,0,0,1.007,0,0,0,0,0,0,0,0,0,6.33,7.33,0,0,20.147,0.993,4.08,x,1.11,3.76,5.47,0.93,3.63,26.88
42648.68201,8.062,7.054,5.039,1.008,1.008,1.008,1.008,0,0,0,0,1.008,0,0,0,0,5.67,7,8.33,0,25.193,0.992,4.11,x,1.32,4.9,80.44,0.93,3.64,27.14
42648.68202,10.077,3.023,0,1.008,0,1.008,0,1.008,0,0,0,0,0,0,0,0,7.33,7.67,13,9.67,16.124,0.992,4.07,x,0.56,3.39,10.25,0.92,3.63,27.11
42648.68203,18.134,0,1.007,2.015,1.007,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,22.164,0.993,4.07,x,0.8,1.79,1.88,0.92,3.61,27.07
42648.68205,5.038,2.015,2.015,0,0,0,0,1.008,0,0,0,1.008,0,0,0,0,7.33,0,0,9,11.083,0.992,4.04,x,0.4,2.34,83.79,0.92,3.6,27.11
42648.68206,8.062,5.039,3.023,0,0,1.008,0,0,1.008,1.008,0,0,0,0,0,0,5.67,0,9,0,19.148,0.992,4.06,x,0.78,3.88,50.8,0.92,3.6,27.19
42648.68207,9.073,3.024,3.024,0,1.008,0,0,0,1.008,0,0,0,0,0,0,0,6,0,0,0,17.139,0.992,4.06,x,0.73,2.69,18.29,0.92,3.58,27.18
42648.68208,8.062,6.046,2.015,3.023,0,0,1.008,0,0,0,0,0,0,0,0,0,6,8,0,0,20.154,0.992,4.07,x,1.04,3.44,5.14,0.92,3.57,27.16
42648.68209,3.023,2.015,3.023,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,5.67,5.67,0,0,10.075,0.993,4.08,x,0.67,1.58,1.65,0.91,3.56,27.03
42648.68211,6.047,5.039,5.039,1.008,0,2.016,0,1.008,0,0,1.008,0,0,0,0,1.008,6.33,8.33,8.33,8.33,22.171,0.992,4.06,x,1.14,5.48,135.18,0.91,3.57,27.47
42648.68212,9.069,4.031,4.031,1.008,0,1.008,0,0,0,0,0,0,0,0,0,0,6,17,9.67,0,19.146,0.992,4.07,x,0.96,2.37,2.66,0.91,3.57,27.37
42648.68213,4.031,1.008,3.023,2.015,1.008,0,1.008,0,0,1.008,0,0,0,0,0,0,5.67,7.67,0,0,13.1,0.992,4.07,x,0.79,4.15,36.95,0.91,3.56,27.3
42648.68214,6.046,4.031,5.038,0,0,0,1.008,0,0,0,0,0,0,0,0,0,7,0,0,0,16.122,0.992,4.03,x,0.84,2.76,4.44,0.91,3.56,27.28
42648.68215,9.069,5.038,3.023,4.031,1.008,1.008,0,0,0,0,0,0,0,0,0,0,5.67,8.67,7.67,0,23.177,0.992,4.05,x,1.38,3.89,4.28,0.91,3.56,27.29
42648.68216,7.054,2.015,3.023,0,0,1.008,1.008,0,1.008,0,0,0,0,0,0,0,6.33,0,13.67,0,15.116,0.992,4.05,x,0.65,4.57,22.11,0.91,3.56,27.15
42648.68218,7.055,3.024,1.008,2.016,2.016,0,1.008,1.008,0,0,1.008,0,0,0,0,0,5.67,7,0,9.67,18.141,0.992,4.06,x,0.89,5.9,66.9,0.91,3.56,27.33
42648.68219,15.12,2.016,5.04,1.008,0,0,1.008,1.008,0,0,0,0,0,0,0,0,4.67,9.67,0,9,25.199,0.992,4.09,x,1.02,4.8,13.01,0.91,3.57,27.37
42648.6822,7.054,5.038,3.023,2.015,1.008,0,0,1.008,0,0,0,0,0,0,0,0,7,7,0,10.33,19.145,0.992,4.04,x,1.04,3.9,10.61,0.91,3.57,27.39
42648.68221,4.03,2.015,3.022,0,0,0,0,1.007,0,0,0,0,0,0,0,0,5,0,0,9.67,10.075,0.993,4.07,x,0.47,2.37,8.95,0.91,3.56,27.38
42648.68222,6.047,5.039,0,0,1.008,0,0,1.008,0,0,0,0,0,0,0,0,6,0,0,9.67,13.101,0.992,4.07,x,0.5,2.7,9.33,0.91,3.56,27.4
42648.68223,9.068,4.03,1.008,0,0,1.008,2.015,0,0,0,1.008,0,0,0,0,0,5.67,0,9.67,0,18.135,0.993,4.09,x,0.63,4.97,60.83,0.91,3.57,27.6
42648.68225,8.061,8.061,2.015,2.015,0,0,0,0,0,0,1.008,0,0,0,0,0,6,7,0,0,21.16,0.992,4.09,x,0.98,1.92,54.2,0.91,3.57,27.77
42648.68226,8.06,6.045,3.023,3.023,1.008,0,1.008,0,0,0,0,0,0,0,0,0,6.33,7.33,0,0,22.165,0.993,4.07,x,1.24,4.18,5.94,0.91,3.58,27.78
42648.68227,11.085,6.047,3.023,2.016,0,1.008,0,1.008,0,0,0,0,0,0,0,0,6.67,8.33,7.67,9,24.186,0.992,4.03,x,1.14,4.44,11.38,0.91,3.57,27.72
42648.68228,6.047,1.008,4.031,2.016,0,0,1.008,1.008,0,0,0,0,0,0,0,0,5.67,8.67,0,11.67,15.117,0.992,4.04,x,0.83,4.8,13.13,0.91,3.56,27.63
42648.68229,9.07,0,4.031,4.031,1.008,2.016,1.008,0,0,0,0,0,0,0,0,0,0,7.67,9,0,21.164,0.992,4.04,x,1.35,6.33,8.67,0.91,3.56,27.64
42648.6823,5.04,2.016,2.016,2.016,1.008,0,0,0,0,0,1.008,0,0,0,0,0,5.33,8.33,0,0,13.104,0.992,4.06,x,0.74,2.1,54.89,0.91,3.55,27.58
42648.68232,7.055,9.07,2.016,2.016,1.008,2.016,1.008,0,0,0,0,0,0,0,0,0,6,6.67,9.33,0,24.187,0.992,4.06,x,1.34,5.79,8.09,0.91,3.54,27.46
42648.68233,6.046,5.038,8.061,0,2.015,0,0,0,0,0,1.008,1.008,0,0,0,1.008,6,0,0,0,24.184,0.992,4.07,x,1.35,3.25,200.11,0.91,3.54,28.11
42648.68234,9.069,5.038,3.023,2.015,1.008,0,0,1.008,1.008,1.008,0,0,0,0,0,0,6.33,7,0,9,23.177,0.992,4.05,x,1.08,5.9,59.34,0.91,3.52,27.96
42648.68235,6.046,4.031,3.023,2.015,0,0,0,0,0,0,0,0,0,0,0,0,6,7.33,0,0,15.116,0.992,4.06,x,0.84,1.53,1.55,0.91,3.52,27.93
42648.68236,11.081,5.037,1.007,2.015,0,0,3.022,0,0,0,0,0,0,0,0,0,5.67,7,0,0,22.161,0.993,4.08,x,0.91,6.08,11.08,0.91,3.53,27.59
42648.68238,7.054,8.062,1.008,3.023,0,0,1.008,0,0,0,0,0,0,0,0,0,6,8,0,0,20.154,0.992,4.08,x,1.02,3.37,5.07,0.91,3.52,27.58
42648.68239,9.068,3.023,5.038,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,7.33,9,9.67,0,20.152,0.992,4.04,x,1.12,3.07,3.43,0.91,3.52,27.56
42648.6824,10.075,2.015,2.015,1.008,1.008,2.015,0,0,0,0,1.008,0,0,0,0,1.008,5.67,7.67,9,0,20.15,0.993,4.05,x,0.89,3.81,127.32,0.91,3.53,27.98
42648.68241,11.086,2.016,5.039,0,0,1.008,0,0,0,0,0,1.008,0,1.008,0,0,5.67,0,7.67,0,21.164,0.992,4.06,x,0.88,2.22,165.9,0.91,3.53,28.52
42648.68242,2.016,3.024,2.016,0,1.008,0,2.016,0,0,0,0,0,0,0,0,0,6.33,0,0,0,10.078,0.992,4.05,x,0.57,4.29,7.7,0.91,3.53,28.54
42648.68243,5.042,5.042,3.025,2.017,0,0,1.008,1.008,0,0,1.008,0,0,0,0,0,6.33,6.67,0,9,18.151,0.992,4.04,x,0.92,5.16,66.43,0.91,3.53,28.69
42648.68245,12.088,2.015,4.029,4.029,1.007,0,0,0,0,1.007,0,0,0,0,0,0,6.33,9.33,0,0,24.175,0.993,4.03,x,1.3,3.67,35.1,0.91,3.53,28.79
42648.68246,3.023,5.038,4.031,1.008,2.015,0,1.008,0,0,1.008,0,1.008,0,0,0,0,5.67,7.67,0,0,18.138,0.992,4.06,x,1.07,4.89,112.35,0.91,3.53,28.88
42648.68247,7.053,2.015,2.015,1.008,2.015,0,0,0,0,0,0,0,0,0,0,0,6,7.67,0,0,14.107,0.992,4.06,x,0.77,2.1,2.23,0.91,3.53,28.88
42648.68248,5.039,3.023,3.023,2.015,1.008,1.008,0,0,1.008,1.008,0,0,0,0,0,0,6.67,8.33,11.67,0,17.131,0.992,4.04,x,0.97,4.99,52.25,0.91,3.54,29.05
42648.68249,10.077,3.023,3.023,3.023,0,0,0,0,0,0,0,0,0,0,0,0,5.67,7.33,0,0,19.146,0.992,4.05,x,0.99,1.89,1.93,0.91,3.54,28.74
42648.6825,15.114,4.031,1.008,3.023,0,1.008,1.008,0,0,0,0,0,0,0,0,0,6.33,8,7.67,0,25.191,0.992,4.04,x,1.07,4.3,6.29,0.91,3.52,28.29
42648.68252,8.059,14.104,5.037,1.007,3.022,1.007,0,0,0,0,0,0,0,0,0,0,6.33,7.67,10.33,0,32.238,0.993,4.01,x,1.9,4.93,5.41,0.91,3.53,28.3
42648.68253,5.039,8.062,5.039,2.016,0,1.008,0,0,1.008,0,0,0,0,0,0,0,5.33,7.33,7.67,0,22.171,0.992,4.08,x,1.29,4.28,20.06,0.91,3.53,28.32
42648.68254,7.055,3.024,2.016,3.024,0,1.008,0,0,0,0,0,0,0,0,0,0,7,7.33,9,0,16.127,0.992,4.05,x,0.92,2.65,2.96,0.91,3.52,27.96
42648.68255,9.071,4.031,3.024,1.008,0,2.016,0,0,1.008,1.008,0,0,0,0,0,0,6.33,7.67,8,0,21.165,0.992,4.04,x,0.96,5.18,52.68,0.91,3.52,28.1
42648.68256,4.031,6.046,2.015,0,1.008,0,1.008,1.008,0,0,0,0,0,0,0,0,6,0,0,10.33,15.115,0.992,4.04,x,0.73,4.64,12.99,0.91,3.52,27.83
42648.68257,7.054,2.015,2.015,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6.33,7,7.67,0,15.115,0.992,4.04,x,0.86,2.84,3.2,0.91,3.52,27.82
42648.68259,9.069,8.061,3.023,2.015,0,1.008,0,0,0,0,0,0,0,0,0,0,5.33,6,8.33,0,23.176,0.992,4.1,x,1.18,2.77,3.07,0.91,3.52,27.72
42648.6826,8.062,5.038,6.046,3.023,1.008,1.008,0,0,0,0,0,0,0,0,0,0,5.67,7,7.67,0,24.185,0.992,4.12,x,1.5,3.94,4.32,0.91,3.51,27.7
42648.68261,10.076,4.031,0,2.015,0,2.015,1.008,0,0,0,0,0,0,0,0,0,5.33,7.67,8,0,19.145,0.992,4.15,x,0.83,4.55,6.75,0.91,3.51,27.71
42648.68262,7.053,1.008,4.03,2.015,0,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,7,6.33,7.67,10.33,18.137,0.992,4.13,x,0.91,6.9,30.56,0.91,3.52,27.79
42648.68263,11.085,2.016,6.047,1.008,1.008,0,1.008,0,0,0,0,0,0,0,0,0,7.33,12.33,0,0,22.171,0.992,4.1,x,1.14,3.76,5.49,0.91,3.52,27.78
42648.68265,10.078,4.031,2.016,1.008,1.008,1.008,0,0,0,0,0,0,0,1.008,0,0,6,7,13.67,0,20.156,0.992,4.1,x,0.9,2.64,90.92,0.91,3.5,27.96
42648.68266,7.054,7.054,3.023,0,0,0,1.008,0,0,0,0,0,0,0,0,0,6,0,0,0,18.14,0.992,4.11,x,0.81,2.59,4.25,0.91,3.49,27.75
42648.68267,4.031,3.023,4.031,1.008,0,1.008,0,0,0,0,1.008,0,0,1.008,0,0,6.67,6.33,7.67,0,15.116,0.992,4.08,x,0.81,2.5,143.46,0.91,3.48,28.15
42648.68268,7.055,4.031,2.016,3.024,0,1.008,2.016,0,0,0,0,1.008,0,0,0,0,5.33,8,8.33,0,20.157,0.992,4.11,x,1.02,5.88,82.94,0.91,3.49,28.41
42648.68269,6.046,3.023,5.038,2.015,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,16.122,0.992,4.09,x,0.97,1.77,1.8,0.91,3.48,28.39
42648.6827,5.039,7.055,4.031,0,2.016,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,18.141,0.992,4.07,x,1.05,2.33,2.45,0.91,3.47,28.38
42648.68272,9.067,0,2.015,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,6.33,7.67,0,14.104,0.993,4.07,x,0.68,2.39,2.74,0.91,3.47,28.38
42648.68273,13.093,2.014,3.021,4.029,0,1.007,1.007,0,0,0,0,0,0,0,1.007,0,7.67,8,7.67,0,25.179,0.993,4.04,x,1.24,4.81,87.99,0.91,3.47,28.54
42648.68274,8.061,5.038,4.03,2.015,1.008,0,0,0,0,0,0,0,0,0,0,0,5.33,7.33,0,0,20.151,0.992,4.08,x,1.13,2.36,2.45,0.91,3.45,28.51
42648.68275,10.074,6.044,2.015,1.007,0,0,2.015,0,0,0,0,0,0,0,0,0,6.67,7,0,0,21.156,0.993,4.04,x,0.89,4.41,7.77,0.91,3.46,28.52
42648.68276,8.061,3.023,2.015,1.008,0,0,0,1.008,0,0,0,0,0,0,0,0,6.33,8.33,0,9,15.113,0.992,4.03,x,0.63,2.72,9.37,0.91,3.45,28.51
42648.68277,9.07,8.063,3.023,2.016,1.008,1.008,0,1.008,0,0,0,0,0,0,0,0,5.67,7,7.67,10.33,25.196,0.992,4.07,x,1.31,5.07,12.01,0.91,3.45,28.51
42648.68279,9.071,2.016,7.055,4.031,1.008,0,1.008,0,0,0,0,0,0,0,0,0,5,6.67,0,0,24.188,0.992,4.09,x,1.54,4.91,6.68,0.91,3.46,28.52
42648.6828,9.073,4.032,3.024,0,1.008,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17.137,0.992,4.09,x,0.77,1.48,1.54,0.91,3.45,28.51
42648.68281,12.093,4.031,1.008,1.008,1.008,0,1.008,0,0,0,0,0,0,0,0,0,6,7,0,0,20.155,0.992,4.09,x,0.8,3.13,4.85,0.91,3.45,28.51
42648.68282,10.077,5.038,3.023,1.008,2.015,1.008,0,0,0,0,0,0,0,0,0,0,5.67,7.67,7.67,0,22.168,0.992,4.11,x,1.15,3.42,3.83,0.91,3.44,28.09
42648.68283,16.122,4.031,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,22.168,0.992,4.03,x,0.74,1.08,1.09,0.9,3.44,28.08
42648.68284,5.038,4.031,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,6.33,7,0,0,13.099,0.992,4.02,x,0.73,1.6,1.68,0.9,3.42,27.94
42648.68286,10.076,7.053,7.053,1.008,0,0,0,1.008,0,0,0,0,0,0,0,0,6,7.67,0,10.33,26.198,0.992,4.03,x,1.35,3.8,10.46,0.91,3.43,27.79
42648.68287,9.068,6.045,2.015,1.008,0,0,1.008,1.008,0,0,0,0,0,0,0,0,5.33,6.33,0,9.67,20.15,0.993,4.08,x,0.83,4.46,12.7,0.91,3.43,27.76
42648.68288,5.038,3.023,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,6,7.67,0,0,12.092,0.992,4.08,x,0.67,1.52,1.6,0.91,3.43,27.76
42648.68289,16.125,2.016,1.008,2.016,0,0,0,0,0,0,1.008,0,0,0,0,0,7,7,0,0,22.172,0.992,4.06,x,0.75,1.58,54.27,0.91,3.42,27.89
42648.6829,11.086,3.023,4.031,4.031,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,22.172,0.992,4.04,x,1.22,2.42,2.47,0.9,3.41,27.88
42648.68292,4.031,5.039,3.023,2.016,2.016,1.008,1.008,0,0,0,0,0,0,0,0,0,5,7,8.33,0,18.141,0.992,4.1,x,1.18,5.22,7.29,0.9,3.41,27.88
42648.68293,7.054,4.031,2.016,2.016,0,0,0,0,0,0,0,0,0,0,0,0,5.33,6.67,0,0,15.116,0.992,4.13,x,0.75,1.36,1.39,0.9,3.4,27.52
42648.68294,11.084,5.038,3.023,1.008,0,1.008,0,0,0,0,0,0,0,0,0,0,6.67,6.33,13,0,21.16,0.992,4.09,x,0.95,2.3,2.59,0.91,3.4,27.41
42648.68295,5.038,3.023,6.046,0,0,0,3.023,0,0,0,0,0,0,0,0,0,7,0,0,0,17.13,0.992,4.06,x,0.92,5.98,10.98,0.91,3.41,27.44
42648.68296,9.069,2.015,6.046,3.023,0,2.015,0,0,0,0,0,0,0,0,0,0,5.67,6.67,10.33,0,22.17,0.992,4.07,x,1.36,4.22,4.81,0.91,3.41,27.43
42648.68297,6.046,7.054,4.031,0,2.015,1.008,0,0,0,0,0,0,0,0,0,0,6.33,0,8.33,0,20.154,0.992,4.05,x,1.17,3.33,3.73,0.91,3.4,27.35
42648.68299,8.061,3.023,4.03,0,0,1.008,1.008,0,0,0,0,0,0,0,0,0,6.67,0,7.67,0,17.129,0.992,4.03,x,0.82,3.56,5.52,0.91,3.4,27.35
42648.683,7.054,4.031,3.023,1.008,1.008,1.008,0,0,0,0,1.008,0,0,0,0,0,5.67,7.67,8.33,0,18.139,0.992,4.05,x,0.94,3.06,56.17,0.91,3.39,27.22
42648.68301,13.101,4.031,5.039,1.008,0,1.008,1.008,0,0,1.008,0,0,0,0,0,0,5.67,11,9.67,0,26.203,0.992,4.07,x,1.17,4.88,37.91,0.91,3.39,27.3
42648.68302,7.056,5.04,0,2.016,0,0,0,0,0,0,0,0,0,0,0,0,7,7.67,0,0,14.111,0.992,4.02,x,0.64,1.14,1.16,0.91,3.39,27.01
42648.68303,9.07,4.031,5.039,1.008,0,3.023,0,0,0,0,1.008,0,0,0,0,0,5.67,7.67,8,0,23.178,0.992,4.04,x,1.23,4.79,58.54,0.91,3.4,27.2
42648.68304,2.015,5.038,3.023,4.031,2.015,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,16.123,0.992,4.04,x,1.27,3.37,3.54,0.91,3.4,27.2
42648.68306,11.084,4.031,3.023,2.015,1.008,1.008,0,0,0,0,0,0,0,1.008,0,1.008,5.67,6.67,8.33,0,24.183,0.992,4.06,x,1.14,3.19,162.33,0.91,3.41,27.73
42648.68307,11.085,4.031,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6.67,9,7.67,0,19.147,0.992,4.04,x,0.84,2.54,2.89,0.91,3.41,27.73
42648.68308,4.031,7.054,4.031,1.008,2.015,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,18.138,0.992,4.04,x,1.16,2.66,2.8,0.92,3.41,27.74
42648.68309,7.052,6.044,4.029,0,0,1.007,1.007,0,0,0,0,0,0,1.007,0,0,6.33,0,13.67,0,20.147,0.993,4.03,x,0.95,3.73,95.19,0.92,3.41,28.02
42648.6831,10.075,4.03,3.022,3.022,1.007,0,1.007,0,0,0,0,0,0,0,0,2.015,6.67,8,0,0,24.18,0.993,4.01,x,1.2,4.17,147.67,0.92,3.42,28.24
42648.68311,11.085,2.016,2.016,3.023,0,0,0,0,0,0,0,0,0,0,0,0,5.33,7,0,0,18.14,0.992,4.03,x,0.87,1.7,1.74,0.92,3.42,28.24
42648.68313,10.076,5.038,4.03,2.015,0,1.008,1.008,1.008,0,0,0,0,1.008,0,0,0,6.33,8,8.33,9.67,25.189,0.992,4.02,x,1.21,6.16,103.87,0.92,3.42,28.57
42648.68314,11.086,4.031,3.023,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,5.67,0,7.67,0,20.157,0.992,4.03,x,0.91,2.52,2.86,0.92,3.42,28.57
42648.68315,12.094,1.008,3.023,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,7,7,9,0,19.149,0.992,4.03,x,0.89,2.7,3.06,0.92,3.42,28.27
42648.68316,11.088,2.016,1.008,2.016,1.008,3.024,1.008,0,0,0,0,0,0,0,0,0,4.67,7,8,0,21.168,0.992,4.06,x,1.05,6.27,8.85,0.92,3.43,28.26
42648.68317,14.108,6.046,2.015,3.023,0,0,0,0,1.008,0,0,0,0,0,2.015,0,6,6.67,0,0,28.217,0.992,4.06,x,1.13,3.27,180.28,0.92,3.44,28.86
42648.68319,12.102,6.051,3.025,3.025,2.017,1.008,0,0,0,0,0,0,0,0,0,0,5.67,8,8.33,0,27.229,0.992,4.09,x,1.48,4.23,4.66,0.92,3.44,28.85
42648.6832,14.1,5.036,6.043,2.014,2.014,1.007,0,0,0,0,0,0,0,0,1.007,0,6.33,7.33,8.33,0,31.221,0.993,4.07,x,1.64,4.36,85.26,0.92,3.44,29.11
42648.68321,723.293,5.037,5.037,1.007,6.044,2.015,2.015,1.007,0,0,1.007,0,0,0,0,0,6,7,9.33,5,746.462,0.993,4.07,x,16.08,26.72,89.96,0.97,3.52,29.4
42648.68322,694.124,8.059,4.03,1.007,1.007,1.007,0,1.007,0,0,0,0,1.007,0,0,1.007,6,11,13,11,712.257,0.993,4.08,x,14.84,18.84,183.06,1.02,3.58,29.82
42648.68323,358.763,3.023,3.023,1.008,0,0,2.016,0,0,1.008,0,0,0,0,0,0,6,7,0,0,368.841,0.992,4.08,x,7.72,12.13,46.43,1.04,3.6,29.95
42648.68324,11.086,6.047,4.031,4.031,1.008,2.016,1.008,2.016,1.008,0,0,0,0,0,0,0,6.33,6.67,8,11.33,32.25,0.992,4.06,x,1.7,11.34,42.38,1.05,3.64,30.08
42648.68326,9.071,4.032,2.016,3.024,2.016,3.024,0,2.016,0,0,1.008,0,0,0,0,0,5.67,7.67,8.67,9.33,26.206,0.992,4.08,x,1.41,9.48,75.97,1.05,3.66,30.33
42648.68327,11.085,7.054,4.031,1.008,2.015,3.023,0,0,0,0,0,0,0,0,0,0,6,6.33,10,0,28.216,0.992,4.08,x,1.54,5.68,6.63,1.05,3.67,30.28
42648.68328,12.092,5.038,4.031,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,9.67,6.33,7.67,0,25.191,0.992,3.9,x,1.27,4.85,6.95,1.05,3.66,30.27
42648.68329,8.062,3.023,4.031,1.008,2.015,3.023,1.008,0,0,0,0,2.015,0,0,0,0,6.67,6.33,10.67,0,24.185,0.992,3.89,x,1.38,7.49,165.52,1.05,3.67,30.78
42648.6833,8.059,4.03,1.007,1.007,1.007,1.007,0,1.007,1.007,0,0,0,0,0,0,0,6,7,8.33,11.67,18.133,0.993,3.91,x,0.81,5.64,29,1.05,3.69,30.87
42648.68331,11.084,1.008,4.031,1.008,0,1.008,0,0,1.008,0,0,1.008,0,0,0,0,6.33,7.67,9,0,20.153,0.992,3.91,x,0.88,3.74,97.58,1.05,3.69,31.19
42648.68333,5.038,5.038,3.023,1.008,2.015,0,0,1.008,0,0,0,3.023,0,1.008,1.008,0,9.67,6.33,0,9,22.168,0.992,3.75,x,1.07,4.75,437.21,1.05,3.7,32.64
42648.68334,8.061,9.069,7.054,2.015,1.008,3.023,3.023,3.023,1.008,1.008,0,0,0,0,0,0,6,6.33,8,10.67,38.291,0.992,3.8,x,2.15,19.02,96.41,1.06,3.75,32.87
