,T,INPs_perL,F,K,INPs_perdrop,INPerr_pos,INPerr_neg,delta_INP_pos,delta_INP_neg
22,-16.82,3.248634176,0.385714286,487.2951264,0.487295126,4.430315022,2.249886663,1.181680846,0.998747513
23,-16.9,3.405504158,0.4,510.8256238,0.510825624,4.613196812,2.380744838,1.207692654,1.024759321
24,-16.93,3.73077192,0.428571429,559.6157879,0.559615788,4.990555789,2.653921383,1.259783869,1.076850536
25,-16.96,3.899557306,0.442857143,584.9335959,0.584933596,5.185477,2.796570946,1.285919693,1.10298636
26,-17.01,4.072727215,0.457142857,610.9090823,0.610909082,5.384880218,2.943507546,1.312153003,1.129219669
27,-17.03,4.250515529,0.471428571,637.5773294,0.637577329,5.589027483,3.094936909,1.338511954,1.155578621
28,-17.06,4.433175357,0.485714286,664.9763036,0.664976304,5.79820046,3.251083588,1.365025103,1.18209177
29,-17.09,4.620981204,0.5,693.1471806,0.693147181,6.012702841,3.412192899,1.391721638,1.208788304
30,-17.12,4.81423145,0.514285714,722.1347174,0.722134717,6.232863069,3.578533163,1.41863162,1.235698287
31,-17.16,5.013251204,0.528571429,751.9876806,0.751987681,6.459037444,3.750398297,1.44578624,1.262852907
32,-17.2,5.218395595,0.542857143,782.7593393,0.782759339,6.691613687,3.928110836,1.473218092,1.290284759
33,-17.24,5.430053584,0.557142857,814.5080376,0.814508038,6.931015055,4.112025446,1.500961471,1.318028138
34,-17.28,5.874662747,0.585714286,881.1994121,0.881199412,7.432193286,4.500065542,1.557530539,1.374597205
35,-17.31,6.108604879,0.6,916.2907319,0.916290732,7.695041413,4.705101678,1.586436534,1.403503201
36,-17.39,6.602658027,0.628571429,990.398704,0.990398704,8.248374507,5.13987488,1.64571648,1.462783147
37,-17.43,6.864129448,0.642857143,1029.619417,1.029619417,8.540322009,5.37087022,1.676192561,1.493259228
38,-17.5,7.136276078,0.657142857,1070.441412,1.070441412,8.843578609,5.61190688,1.707302531,1.524369198
39,-17.52,7.716351925,0.685714286,1157.452789,1.157452789,9.488043564,6.127593619,1.771691639,1.588758306
40,-17.55,8.351753123,0.714285714,1252.762969,1.252762969,10.19125528,6.695184299,1.839502157,1.656568824
41,-17.59,8.693708419,0.728571429,1304.056263,1.304056263,10.56863748,7.001712689,1.874929063,1.69199573
42,-17.61,9.054156561,0.742857143,1358.123484,1.358123484,10.96568204,7.325564415,1.911525479,1.728592146
43,-17.66,9.435212653,0.757142857,1415.281898,1.415281898,11.38464321,7.668715434,1.949430553,1.76649722
44,-17.7,9.839376799,0.771428571,1475.90652,1.47590652,11.82818371,8.033503224,1.988806908,1.805873575
45,-17.74,10.26963361,0.785714286,1540.445041,1.540445041,12.29948017,8.422720378,2.029846561,1.846913228
46,-17.92,10.72958608,0.8,1609.437912,1.609437912,12.80236491,8.839740585,2.072778832,1.889845498
47,-17.98,11.22363923,0.814285714,1683.545885,1.683545885,13.34152033,9.28869146,2.117881104,1.934947771
48,-18.01,11.75725728,0.828571429,1763.588592,1.763588592,13.92275108,9.77469682,2.165493795,1.982560462
49,-18.28,12.33733313,0.842857143,1850.599969,1.850599969,14.5533748,10.30422479,2.216041671,2.033108337
50,-18.49,12.97273433,0.857142857,1945.910149,1.945910149,15.24279941,10.88560258,2.270065084,2.087131751
51,-18.57,13.67513776,0.871428571,2051.270665,2.051270665,16.00340506,11.5298038,2.328267299,2.145333966
52,-18.69,14.460358,0.885714286,2169.0537,2.1690537,16.85194705,12.25170229,2.391589051,2.208655717
53,-18.72,15.35056729,0.9,2302.585093,2.302585093,17.81189912,13.07216879,2.461331828,2.278398495
54,-18.78,16.37823849,0.914285714,2456.735773,2.456735773,18.91761273,14.02179757,2.539374247,2.356440913
55,-18.98,17.59371553,0.928571429,2639.05733,2.63905733,20.2222975,15.1480669,2.628581969,2.445648635
56,-19.42,19.08133921,0.942857143,2862.200881,2.862200881,21.81500684,16.5306049,2.733667638,2.550734304
57,-19.71,20.99921969,0.957142857,3149.882953,3.149882953,23.86249344,18.31887927,2.863273751,2.680340417
58,-20.91,23.70232041,0.971428571,3555.348061,3.555348061,26.73859419,20.84897996,3.036273784,2.853340451
59,-23.01,28.32330161,0.985714286,4248.495242,4.248495242,31.63386007,25.19567649,3.310558456,3.127625123
0,-13.97,0.105053145,0.025,25.31780798,0.025317808,0.409287453,7.19E-05,0.304234308,0.104981196
1,-14.88,0.212835246,0.05,51.29329439,0.051293294,0.603693961,0.021229644,0.390858715,0.191605603
2,-16.03,0.323491873,0.075,77.96154147,0.077961541,0.782163726,0.064073133,0.458671853,0.259418741
3,-19,0.437180563,0.1,105.3605157,0.105360516,0.954202825,0.119411413,0.517022262,0.31776915
4,-19.19,0.554072169,0.125,133.5313926,0.133531393,1.123593615,0.183803834,0.569521446,0.370268334
5,-19.5,0.674352405,0.15,162.5189295,0.162518929,1.292374206,0.255583715,0.618021801,0.418768689
6,-19.71,0.798223621,0.175,192.3718926,0.192371893,1.461851135,0.333849219,0.663627514,0.464374402
7,-20.36,0.925906852,0.2,223.1435513,0.223143551,1.632970354,0.418096462,0.707063502,0.50781039
8,-20.51,1.057644189,0.225,254.8922496,0.25489225,1.806483956,0.508057535,0.748839766,0.549586654
9,-20.68,1.193701545,0.25,287.6820725,0.287682072,1.98303637,0.603619833,0.789334824,0.590081712
10,-20.75,1.334371884,0.275,321.5836241,0.321583624,2.163214116,0.704782765,0.828842231,0.629589119
11,-20.93,1.47997902,0.3,356.6749439,0.356674944,2.347577484,0.811633669,0.867598464,0.668345352
12,-21.03,1.630882108,0.325,393.0425881,0.393042588,2.536682759,0.92433457,0.905800651,0.706547539
13,-21.14,1.78748098,0.35,430.7829161,0.430782916,2.731099417,1.043115654,0.943618437,0.744365325
14,-21.22,2.119608397,0.4,510.8256238,0.510825624,3.138298139,1.300171768,1.018689742,0.819436629
15,-21.28,2.480651455,0.45,597.8370008,0.597837001,3.574539066,1.586016957,1.093887611,0.894634499
16,-21.3,2.673680566,0.475,644.3570164,0.644357016,3.805527228,1.741087016,1.131846662,0.93259355
17,-21.39,2.87612938,0.5,693.1471806,0.693147181,4.046342438,1.905169434,1.170213058,0.970959946
18,-21.43,3.088964626,0.525,744.4404749,0.744440475,4.298082791,2.079099574,1.209118165,1.009865053
19,-21.46,3.313309943,0.55,798.5076962,0.798507696,4.562012055,2.263860942,1.248702112,1.049449
20,-21.5,3.550481784,0.575,855.6661101,0.85566611,4.839599446,2.460617235,1.289117661,1.089864549
21,-21.52,4.069830925,0.625,980.829253,0.980829253,5.442977389,2.895937574,1.373146463,1.173893351
22,-21.71,4.3561084,0.65,1049.822125,1.049822125,5.773284314,3.138185599,1.417175914,1.217922802
23,-21.78,4.66361036,0.675,1123.930097,1.123930097,6.126496889,3.399976942,1.462886529,1.263633417
24,-21.81,4.995737777,0.7,1203.972804,1.203972804,6.506333007,3.68439566,1.51059523,1.311342118
25,-21.91,5.356780835,0.725,1290.984181,1.290984181,6.917472244,3.995342539,1.560691409,1.361438297
26,-21.95,5.75225876,0.75,1386.294361,1.386294361,7.365923267,4.337847364,1.613664507,1.414411395
27,-22.08,6.189439323,0.775,1491.654877,1.491654877,7.859584931,4.718546826,1.670145608,1.470892496
28,-22.12,6.678165612,0.8,1609.437912,1.609437912,8.40913841,5.146445926,1.730972798,1.531719686
29,-22.27,7.23223778,0.825,1742.969305,1.742969305,9.029536793,5.63419188,1.797299012,1.5980459
30,-22.31,8.62838814,0.875,2079.441542,2.079441542,10.58232491,6.87370448,1.953936772,1.75468366
31,-22.38,9.554294992,0.9,2302.585093,2.302585093,11.60518935,7.702653749,2.050894354,1.851641242
32,-22.42,10.74799654,0.925,2590.267165,2.590267165,12.91719878,8.778047408,2.169202241,1.969949129
33,-22.83,12.43042437,0.95,2995.732274,2.995732274,14.7557197,10.30438216,2.325295327,2.126042215
34,-22.98,15.30655375,0.975,3688.879454,3.688879454,17.87594891,12.93641171,2.569395156,2.370142044
0,-12.07,0.180185055,0.017857143,18.0185055,0.018018506,0.703262853,0.000107257,0.523077798,0.180077798
1,-12.43,0.363676442,0.035714286,36.36764417,0.036367644,1.034658212,0.035694671,0.67098177,0.32798177
2,-13.11,0.550597772,0.053571429,55.05977718,0.055059777,1.336678988,0.107516555,0.786081216,0.443081216
3,-15.84,0.741079722,0.071428571,74.10797215,0.074107972,1.625587919,0.199571525,0.884508197,0.541508197
4,-16.29,0.93526058,0.089285714,93.52605801,0.093526058,1.907752938,0.305768222,0.972492358,0.629492358
5,-16.45,1.133286853,0.107142857,113.3286853,0.113328685,2.186509475,0.423064232,1.053222621,0.710222621
6,-16.49,1.335313926,0.125,133.5313926,0.133531393,2.46390606,0.549721792,1.128592134,0.785592134
7,-16.69,1.541506798,0.142857143,154.1506798,0.15415068,2.741342183,0.684671413,1.199835385,0.856835385
8,-16.72,1.75204089,0.160714286,175.204089,0.175204089,3.019852913,0.827228868,1.267812023,0.924812023
9,-17.18,1.967102942,0.178571429,196.7102942,0.196710294,3.300253759,0.976952126,1.333150816,0.990150816
10,-17.4,2.18689201,0.196428571,218.689201,0.218689201,3.583221761,1.133562259,1.396329751,1.053329751
11,-17.95,2.411620568,0.214285714,241.1620568,0.241162057,3.869344386,1.29689675,1.457723818,1.114723818
12,-18.22,2.64151575,0.232142857,264.151575,0.264151575,4.159150887,1.466880614,1.517635136,1.174635136
13,-18.48,2.876820725,0.25,287.6820725,0.287682072,4.453133529,1.64350792,1.576312805,1.233312805
14,-18.94,3.11779624,0.267857143,311.779624,0.311779624,4.751762726,1.826829755,1.633966485,1.290966485
15,-19.44,3.364722366,0.285714286,336.4722366,0.336472237,5.055498359,2.016946373,1.690775993,1.347775993
16,-19.81,3.617900446,0.303571429,361.7900446,0.361790045,5.364798715,2.214002177,1.746898269,1.403898269
17,-19.91,3.87765531,0.321428571,387.765531,0.387765531,5.680127886,2.418182734,1.802472576,1.459472576
18,-20.27,4.144337781,0.339285714,414.4337781,0.414433778,6.001962248,2.629713314,1.857624467,1.514624467
19,-20.4,4.418327523,0.357142857,441.8327523,0.441832752,6.330796414,2.848858631,1.912468891,1.569468891
20,-20.44,4.989911661,0.392857143,498.9911661,0.498991166,7.011568249,3.311255073,2.021656588,1.678656588
21,-20.57,5.288441293,0.410714286,528.8441293,0.528844129,7.36463831,3.555244276,2.076197017,1.733197017
22,-20.85,5.596157879,0.428571429,559.6157879,0.559615788,7.726985393,3.808330366,2.130827514,1.787827514
23,-20.98,5.913644863,0.446428571,591.3644863,0.591364486,8.099284971,4.071004754,2.185640108,1.842640108
24,-21.01,6.241543091,0.464285714,624.1543091,0.624154309,8.482269652,4.34381653,2.240726561,1.897726561
25,-21.32,6.580558607,0.482142857,658.0558607,0.658055861,8.876738161,4.627379054,2.296179553,1.953179553
26,-21.53,6.931471806,0.5,693.1471806,0.693147181,9.283565683,4.922377928,2.352093878,2.009093878
27,-21.74,7.295148247,0.517857143,729.5148247,0.729514825,9.703715903,5.229580591,2.408567656,2.065567656
28,-21.77,7.672551527,0.535714286,767.2551527,0.767255153,10.13825517,5.549847886,2.465703641,2.122703641
29,-21.86,8.064758659,0.553571429,806.4758659,0.806475866,10.58836929,5.884148024,2.523610635,2.180610635
30,-21.99,8.472978604,0.571428571,847.2978604,0.84729786,11.05538369,6.23357352,2.582405084,2.239405084
31,-22.1,9.343092374,0.607142857,934.3092374,0.934309237,12.04626403,6.982920719,2.703171655,2.360171655
32,-22.32,9.80829253,0.625,980.829253,0.980829253,12.57372558,7.385859479,2.765433052,2.422433052
33,-22.41,10.29619417,0.642857143,1029.619417,1.029619417,13.12536029,7.810028052,2.829166119,2.486166119
34,-22.48,10.80912712,0.660714286,1080.912712,1.080912712,13.70368811,8.257566117,2.894560998,2.551560998
35,-22.58,11.92138347,0.696428571,1192.138347,1.192138347,14.95261581,9.233151126,3.03123234,2.68823234
36,-22.71,12.52762969,0.714285714,1252.762969,1.252762969,15.63067432,9.767585047,3.103044638,2.760044638
37,-22.78,13.1730149,0.732142857,1317.30149,1.31730149,16.35062338,10.33840641,3.177608484,2.834608484
38,-22.84,13.86294361,0.75,1386.294361,1.386294361,17.11826905,10.95061818,3.255325436,2.912325436
39,-22.87,14.60402333,0.767857143,1460.402333,1.460402333,17.94070263,11.61034403,3.336679301,2.993679301
40,-22.94,15.40445041,0.785714286,1540.445041,1.540445041,18.82671232,12.3251885,3.422261908,3.079261908
41,-23.07,16.27456418,0.803571429,1627.456418,1.627456418,19.78737396,13.1047544,3.512809777,3.169809777
42,-23.14,17.22766598,0.821428571,1722.766598,1.722766598,20.8369238,13.96140815,3.609257825,3.266257825
43,-23.24,18.28127113,0.839285714,1828.127113,1.828127113,21.99409179,14.91145048,3.712820657,3.369820657
44,-23.53,19.45910149,0.857142857,1945.910149,1.945910149,23.28422211,15.97698087,3.825120618,3.482120618
45,-23.57,20.79441542,0.875,2079.441542,2.079441542,24.7428148,17.18901603,3.948399387,3.605399387
46,-23.67,22.33592222,0.892857143,2233.592222,2.233592222,26.42181139,18.59303304,4.085889178,3.742889178
47,-23.7,24.15913778,0.910714286,2415.913778,2.415913778,28.40165344,20.25962212,4.242515662,3.899515662
48,-23.73,26.3905733,0.928571429,2639.05733,2.63905733,30.81694501,22.30720158,4.426371711,4.083371711
49,-23.76,29.26739402,0.946428571,2926.739402,2.926739402,33.91967881,24.95810923,4.652284786,4.309284786
50,-23.83,33.3220451,0.964285714,3332.20451,3.33220451,38.2746457,28.7124445,4.952600599,4.609600599
51,-23.98,40.25351691,0.982142857,4025.351691,4.025351691,45.67991106,35.17012275,5.426394157,5.083394157
0,-11.66,0.113918714,0.020408163,20.6192872,0.020619287,0.444340643,7.14E-05,0.330421929,0.113847343
1,-11.76,0.230235892,0.040816327,41.6726964,0.041672696,0.65431819,0.022728179,0.424082299,0.207507713
2,-11.81,0.349054705,0.06122449,63.17890162,0.063178902,0.846177125,0.068506871,0.49712242,0.280547835
3,-11.92,0.470485129,0.081632653,85.15780834,0.085157808,1.03020375,0.127341094,0.559718621,0.343144035
4,-12.08,0.594644554,0.102040816,107.6306642,0.107630664,1.210445192,0.195418501,0.615800638,0.399226052
5,-12.33,0.721658466,0.12244898,130.6201824,0.130620182,1.38903946,0.270852058,0.667380994,0.450806408
6,-12.64,0.851661215,0.142857143,154.1506798,0.15415068,1.567316888,0.352580127,0.715655673,0.499081087
7,-14.01,0.984796859,0.163265306,178.2482314,0.178248231,1.74620278,0.439965523,0.761405922,0.544831336
8,-14.57,1.121220133,0.183673469,202.940844,0.202940844,1.926397353,0.532617498,0.80517722,0.588602635
9,-15.72,1.261097525,0.204081633,228.258652,0.228258652,2.108467592,0.630302043,0.847370067,0.630795482
10,-15.91,1.404608499,0.224489796,254.2341384,0.254234138,2.292899002,0.732892582,0.888290503,0.671715917
11,-15.97,1.551946881,0.244897959,280.9023855,0.280902385,2.480127158,0.84034119,0.928180277,0.711605691
12,-16.07,1.703322429,0.265306122,308.3013597,0.30830136,2.670558322,0.952661121,0.967235893,0.750661308
13,-16.24,1.858962633,0.285714286,336.4722366,0.336472237,2.864583824,1.069916028,1.005621191,0.789046605
14,-16.28,2.019114771,0.306122449,365.4597735,0.365459773,3.062590755,1.192213372,1.043475985,0.826901399
15,-16.34,2.354057433,0.346938776,426.0843953,0.426084395,3.472125903,1.452563548,1.11806847,0.901493885
16,-16.37,2.529464606,0.367346939,457.8330936,0.457833094,3.684477984,1.591025813,1.155013378,0.938438793
17,-16.4,2.710623848,0.387755102,490.6229164,0.490622916,3.902472156,1.735350126,1.191848308,0.975273722
18,-16.44,3.501236244,0.469387755,633.7237601,0.63372376,4.841009459,2.378037614,1.339773215,1.12319863
19,-16.47,3.943461148,0.510204082,713.7664678,0.713766468,5.358694089,2.744802792,1.415232941,1.198658356
20,-16.52,4.424186988,0.551020408,800.7778448,0.800777845,5.916791053,3.148157508,1.492604066,1.27602948
21,-16.56,4.681203649,0.571428571,847.2978604,0.84729786,6.213450028,3.365531855,1.53224638,1.315671794
22,-16.59,4.950762567,0.591836735,896.0880246,0.896088025,6.523433246,3.594666473,1.572670679,1.356096094
23,-16.63,5.532864863,0.632653061,1001.44854,1.00144854,7.189233494,4.093070818,1.656368631,1.439794046
24,-16.67,6.183599867,0.673469388,1119.231576,1.119231576,7.928475427,4.655298892,1.74487556,1.528300975
25,-16.69,7.773003582,0.755102041,1406.913648,1.406913648,9.716194158,6.046387591,1.943190576,1.726615991
26,-16.72,9.362407297,0.816326531,1694.595721,1.694595721,11.48447684,7.456912337,2.122069546,1.90549496
27,-16.76,10.0131423,0.836734694,1812.378756,1.812378756,12.20402036,8.03883883,2.190878057,1.974303471
28,-16.79,12.60984743,0.897959184,2282.382386,2.282382386,15.05521516,10.38105429,2.445367729,2.228793144
29,-16.94,15.43208845,0.93877551,2793.208009,2.793208009,18.12579569,12.95495579,2.693707244,2.477132658
30,-17.17,17.67222717,0.959183673,3198.673118,3.198673118,20.54722922,15.0137997,2.875002051,2.658427465
31,-17.31,21.5017696,0.979591837,3891.820298,3.891820298,24.66185533,18.55825846,3.160085727,2.943511142
0,-13.23,0.138348678,0.025,25.31780798,0.025317808,0.539006974,9.48E-05,0.400658296,0.138253925
1,-14.86,0.280291226,0.05,51.29329439,0.051293294,0.79502866,0.027958164,0.514737433,0.252333062
2,-16.93,0.426019352,0.075,77.96154147,0.077961541,1.030062612,0.084380465,0.604043259,0.341638888
3,-18.82,0.575740523,0.1,105.3605157,0.105360516,1.256627764,0.157257653,0.680887241,0.41848287
4,-19.08,0.729679741,0.125,133.5313926,0.133531393,1.479705252,0.242058602,0.750025511,0.487621139
5,-19.39,0.888081582,0.15,162.5189295,0.162518929,1.701979146,0.33658839,0.813897564,0.551493192
6,-19.93,1.051212528,0.175,192.3718926,0.192371893,1.925170075,0.439659353,0.873957546,0.611553175
7,-20.49,1.219363668,0.2,223.1435513,0.223143551,2.150523799,0.550607909,0.931160131,0.66875576
8,-20.61,1.392853823,0.225,254.8922496,0.25489225,2.379030783,0.669081235,0.98617696,0.723772588
9,-21.03,1.572033183,0.25,287.6820725,0.287682072,2.6115397,0.794931037,1.039506517,0.777102146
10,-21.06,1.757287564,0.275,321.5836241,0.321583624,2.848822961,0.928156538,1.091535398,0.829131026
11,-21.23,1.94904341,0.3,356.6749439,0.356674944,3.091618436,1.068872755,1.142575026,0.880170655
12,-21.26,2.147773706,0.325,393.0425881,0.393042588,3.340658715,1.217293067,1.19288501,0.930480638
13,-21.52,2.354005006,0.35,430.7829161,0.430782916,3.596693768,1.373720616,1.242688762,0.98028439
14,-21.9,2.568325843,0.375,470.0036292,0.470003629,3.86051031,1.538545747,1.292184467,1.029780096
15,-21.94,2.791396851,0.4,510.8256238,0.510825624,4.132950008,1.712248066,1.341553157,1.079148785
16,-22.1,3.02396305,0.425,553.3852382,0.553385238,4.41492801,1.895402462,1.39096496,1.128560589
17,-22.17,3.266868857,0.45,597.8370008,0.597837001,4.707453087,2.088688998,1.44058423,1.178179859
18,-22.45,3.521076592,0.475,644.3570164,0.644357016,5.011650611,2.292906945,1.490574019,1.228169647
19,-22.76,3.787689511,0.5,693.1471806,0.693147181,5.328789769,2.508993626,1.541100257,1.278695886
20,-22.83,4.067980737,0.525,744.4404749,0.744440475,5.660316681,2.738049165,1.592335944,1.329931572
21,-22.9,4.363430034,0.55,798.5076962,0.798507696,6.007895658,2.981368782,1.644465624,1.382061252
22,-22.96,4.675771093,0.575,855.6661101,0.85566611,6.373461565,3.240484993,1.697690472,1.4352861
23,-23.05,5.00705318,0.6,916.2907319,0.916290732,6.759287532,3.517223199,1.752234353,1.489829981
24,-23.11,5.359722694,0.625,980.829253,0.980829253,7.168074048,3.813775712,1.808351354,1.545946982
25,-23.18,5.736732921,0.65,1049.822125,1.049822125,7.603068414,4.132801799,1.866335493,1.603931121
26,-23.33,6.141694517,0.675,1123.930097,1.123930097,8.068228143,4.477565263,1.926533626,1.664129255
27,-23.39,6.579086362,0.7,1203.972804,1.203972804,8.568449479,4.852127617,1.989363117,1.726958745
28,-23.6,7.054558368,0.725,1290.984181,1.290984181,9.109895141,5.261625966,2.055336773,1.792932402
29,-23.8,7.575379023,0.75,1386.294361,1.386294361,9.700478183,5.712684234,2.12509916,1.862694788
30,-23.96,8.794742691,0.8,1609.437912,1.609437912,11.07432982,6.777559935,2.279587128,2.017182756
31,-24.18,9.524422432,0.825,1742.969305,1.742969305,11.8913572,7.419892039,2.366934765,2.104530393
32,-24.29,10.36677587,0.85,1897.119985,1.897119985,12.830482,8.165474122,2.463706123,2.201301751
33,-24.38,11.36306853,0.875,2079.441542,2.079441542,13.93628581,9.052255626,2.573217279,2.310812907
34,-24.45,12.5824322,0.9,2302.585093,2.302585093,15.28333679,10.14393199,2.700904587,2.438500215
35,-24.49,14.15446538,0.925,2590.267165,2.590267165,17.01117435,11.56016079,2.856708962,2.594304591
36,-24.53,16.37012171,0.95,2995.732274,2.995732274,19.43239589,13.57025191,3.062274174,2.799869803
37,-24.55,20.15781122,0.975,3688.879454,3.688879454,23.5415502,17.03647662,3.383738976,3.121334605
0,-14.63,0.13015171,0.015625,15.74835697,0.015748357,0.508266604,7.40E-05,0.378114894,0.130077704
1,-14.94,0.262385936,0.03125,31.74869831,0.031748698,0.747185547,0.025623516,0.48479961,0.23676242
2,-15.25,0.396770406,0.046875,48.00921919,0.048009219,0.964441606,0.077136397,0.5676712,0.319634009
3,-15.36,0.533376208,0.0625,64.53852114,0.064538521,1.171782081,0.143007525,0.638405873,0.390368683
4,-15.67,0.672278012,0.078125,81.34563945,0.081345639,1.373791108,0.218802107,0.701513096,0.453475905
5,-15.83,0.813554321,0.09375,98.44007281,0.098440073,1.572855101,0.30229073,0.759300781,0.511263591
6,-16.36,0.957287732,0.109375,115.8318155,0.115831816,1.770425996,0.392186658,0.813138264,0.565101074
7,-16.42,1.103565228,0.125,133.5313926,0.133531393,1.96748276,0.487684887,0.863917532,0.615880342
8,-16.5,1.252478497,0.140625,151.5498981,0.151549898,2.164737217,0.588256967,0.91225872,0.66422153
9,-16.56,1.404124271,0.15625,169.8990368,0.169899037,2.362738623,0.693547109,0.958614352,0.710577162
10,-16.67,1.558604709,0.171875,188.5911698,0.18859117,2.561932047,0.803314561,1.003327338,0.755290148
11,-16.74,1.716027808,0.1875,207.6393648,0.207639365,2.762693373,0.917399433,1.046665565,0.798628375
12,-16.77,1.876507856,0.203125,227.0574506,0.227057451,2.965351551,1.035701352,1.088843694,0.840806504
13,-17,2.040165933,0.21875,246.8600779,0.246860078,3.17020344,1.158165617,1.130037507,0.882000317
14,-17.04,2.207130457,0.234375,267.0627852,0.267062785,3.377524163,1.284773941,1.170393706,0.922356516
15,-17.1,2.377537789,0.25,287.6820725,0.287682072,3.587574609,1.415538159,1.21003682,0.96199963
16,-17.13,2.551532906,0.265625,308.7354817,0.308735482,3.800607102,1.5504959,1.249074196,1.001037006
17,-17.21,2.910913997,0.296875,352.2205936,0.352220594,4.236610525,1.833254658,1.325696529,1.077659339
18,-17.27,3.481103017,0.34375,421.2134651,0.421213465,4.919231966,2.291011259,1.438128949,1.190091759
19,-17.31,3.884327514,0.375,470.0036292,0.470003629,5.39647988,2.620212339,1.512152365,1.264115175
20,-17.34,4.093565597,0.390625,495.3214372,0.495321437,5.642615075,2.792553309,1.549049478,1.301012287
21,-17.73,4.308239038,0.40625,521.2969236,0.521296924,5.894176581,2.970338685,1.585937543,1.337900353
22,-18.49,4.528637775,0.421875,547.9651707,0.547965171,6.151502985,3.153809754,1.622865211,1.374828021
23,-18.56,4.755075578,0.4375,575.3641449,0.575364145,6.414955875,3.34323247,1.659880298,1.411843108
24,-19.64,4.987892743,0.453125,603.5350219,0.603535022,6.684923035,3.53889964,1.697030293,1.448993103
25,-19.68,5.227459163,0.46875,632.5225587,0.632522559,6.961821996,3.74113352,1.734362833,1.486325643
26,-19.83,5.474177867,0.484375,662.3755219,0.662375522,7.246104042,3.950288882,1.771926175,1.523888985
27,-19.95,5.728489096,0.5,693.1471806,0.693147181,7.538258763,4.166756618,1.809769667,1.561732477
28,-20.23,5.990875032,0.515625,724.8958789,0.724895879,7.838819269,4.390967985,1.847944237,1.599907047
29,-20.3,6.261865303,0.53125,757.6857017,0.757685702,8.14836821,4.623399587,1.886502907,1.638465717
30,-21.37,6.542043416,0.546875,791.5872534,0.791587253,8.467544771,4.864579252,1.925501355,1.677464164
31,-21.43,6.832054324,0.5625,826.6785732,0.826678573,8.797052852,5.115092986,1.964998528,1.716961338
32,-21.55,7.132613367,0.578125,863.0462174,0.863046217,9.137670705,5.375593218,2.005057339,1.757020149
33,-22.04,7.444516904,0.59375,900.7865453,0.900786545,9.490262355,5.646808643,2.045745451,1.797708261
34,-22.17,7.768655029,0.609375,940.0072585,0.940007258,9.855791228,5.92955602,2.087136199,1.839099009
35,-22.34,8.106026884,0.625,980.829253,0.980829253,10.23533655,6.224754413,2.129309662,1.881272472
36,-22.49,8.457759235,0.640625,1023.388867,1.023388867,10.63011317,6.533442489,2.172353936,1.924316746
37,-22.63,8.825129174,0.65625,1067.84063,1.06784063,11.04149585,6.856799689,2.216366674,1.968329484
38,-22.97,9.209592113,0.671875,1114.360646,1.114360646,11.47104906,7.196172358,2.261456945,2.013419755
39,-23.08,10.03672813,0.703125,1214.444104,1.214444104,12.39210589,7.929387572,2.355377752,2.107340562
40,-23.12,10.48356467,0.71875,1268.511325,1.268511325,12.88807178,8.327094758,2.404507106,2.156469916
41,-23.43,11.45697819,0.75,1386.294361,1.386294361,13.96500882,9.196984757,2.508030624,2.259993434
42,-23.5,11.9903544,0.765625,1450.832882,1.450832882,14.55324725,9.67549874,2.562892849,2.314855659
43,-23.6,12.56054342,0.78125,1519.825754,1.519825754,15.18075187,10.18837216,2.62020845,2.37217126
44,-23.64,14.55361827,0.828125,1760.987811,1.760987811,17.36458256,11.99069117,2.810964289,2.562927099
45,-23.72,15.34130571,0.84375,1856.29799,1.85629799,18.22402485,12.70662375,2.882719144,2.634681954
46,-24.48,16.21205377,0.859375,1961.658506,1.961658506,19.17198219,13.50016254,2.959928418,2.711891228
47,-24.62,18.28903251,0.890625,2212.972934,2.212972934,21.4251468,15.40095542,3.136114289,2.888077099
48,-24.66,19.56300508,0.90625,2367.123614,2.367123614,22.80226132,16.57178602,3.239256245,2.991219055
49,-24.69,21.0697948,0.921875,2549.445171,2.549445171,24.42679737,17.96082942,3.357002572,3.108965382
50,-24.76,22.91395638,0.9375,2772.588722,2.772588722,26.40947712,19.66647283,3.495520739,3.247483549
51,-25.02,25.29149417,0.953125,3060.270795,3.060270795,28.95761134,21.87341419,3.666117167,3.418079977
52,-25.13,28.64244548,0.96875,3465.735903,3.465735903,32.53591806,24.99701008,3.893472586,3.645435395
53,-25.4,34.37093457,0.984375,4158.883083,4.158883083,38.62418313,30.36572321,4.253248555,4.005211365
0,-17.5,0.144937684,0.028571429,28.98753687,0.028987537,0.564169245,0.000106124,0.419231561,0.144831561
1,-19.54,0.2942025,0.057142857,58.84050002,0.0588405,0.83322128,0.02958372,0.53901878,0.26461878
2,-20,0.448060793,0.085714286,89.61215869,0.089612159,1.081139572,0.089382014,0.633078779,0.358678779
3,-20.75,0.606804285,0.114285714,121.360857,0.121360857,1.321078103,0.166930467,0.714273818,0.439873818
4,-20.82,0.770753399,0.142857143,154.1506798,0.15415068,1.558329802,0.257576996,0.787576403,0.513176403
5,-21.14,0.940261158,0.171428571,188.0522315,0.188052232,1.795803223,0.359119092,0.855542066,0.581142066
6,-21.31,1.115717757,0.2,223.1435513,0.223143551,2.035417536,0.470417977,0.919699779,0.645299779
7,-21.54,1.297555977,0.228571429,259.5111955,0.259511195,2.278615397,0.590896558,0.98105942,0.70665942
8,-21.55,1.486257617,0.257142857,297.2515235,0.297251523,2.52659558,0.720319654,1.040337963,0.765937963
