Datetime,Date,Time,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,hourly_rain,jd,rain
2016-10-11 07:00:00,11-10-2016,07:00,8.75,8.47,8.39,8.15,8.59,1.6,5506.1,98.1,0.0,2457672.79167,dry
2016-10-11 08:00:00,11-10-2016,08:00,9.19,9.05,9.16,8.92,8.82,1.8,5552.9,99.0,0.2,2457672.83333,rain
2016-10-11 09:00:00,11-10-2016,09:00,10.15,10.05,10.52,10.11,9.16,2.0,5694.9,99.3,0.2,2457672.875,rain
2016-10-11 10:00:00,11-10-2016,10:00,11.12,10.81,12.68,12.29,9.65,0.0,358.0,98.0,0.0,2457672.91667,dry
2016-10-11 11:00:00,11-10-2016,11:00,11.82,10.7,12.63,13.33,10.23,0.2,852.7,92.8,0.2,2457672.95833,rain
2016-10-11 12:00:00,11-10-2016,12:00,12.63,11.06,13.81,14.32,10.9,0.2,1409.3,90.2,0.0,2457673.0,dry
2016-10-11 13:00:00,11-10-2016,13:00,12.45,10.25,12.61,14.07,11.71,0.2,2257.3,86.4,0.0,2457673.04167,dry
2016-10-11 14:00:00,11-10-2016,14:00,11.97,10.91,12.45,13.47,11.93,0.6,2590.7,93.2,0.4,2457673.08333,rain
2016-10-11 15:00:00,11-10-2016,15:00,12.09,10.43,12.15,13.19,11.94,0.6,2882.5,89.6,0.0,2457673.125,dry
2016-10-11 16:00:00,11-10-2016,16:00,12.12,10.14,12.02,12.71,11.98,0.6,3114.7,87.7,0.0,2457673.16667,dry
2016-10-11 17:00:00,11-10-2016,17:00,11.81,9.8,11.1,11.69,11.9,0.6,3193.3,87.5,0.0,2457673.20833,dry
2016-10-11 18:00:00,11-10-2016,18:00,11.38,9.53,10.44,10.93,11.69,0.6,3201.0,88.4,0.0,2457673.25,dry
2016-10-11 19:00:00,11-10-2016,19:00,10.98,9.32,10.06,10.53,11.46,0.6,3199.5,89.5,0.0,2457673.29167,dry
2016-10-11 20:00:00,11-10-2016,20:00,10.59,9.48,9.8,10.22,11.26,0.6,3198.0,92.8,0.0,2457673.33333,dry
2016-10-11 21:00:00,11-10-2016,21:00,10.68,9.61,10.13,10.4,11.14,0.6,3197.6,93.0,0.0,2457673.375,dry
2016-10-11 22:00:00,11-10-2016,22:00,10.41,9.82,10.07,10.31,11.06,0.6,3197.0,96.1,0.0,2457673.41667,dry
2016-10-11 23:00:00,11-10-2016,23:00,10.22,9.72,9.72,10.03,10.98,0.6,3195.6,96.7,0.0,2457673.45833,dry
2016-10-12 00:00:00,12-10-2016,00:00,10.37,9.01,9.6,9.88,10.9,0.6,3194.7,91.3,0.0,2457673.5,dry
2016-10-12 01:00:00,12-10-2016,01:00,9.8,8.7,8.83,9.3,10.78,0.6,3191.9,92.9,0.0,2457673.54167,dry
2016-10-12 02:00:00,12-10-2016,02:00,9.54,7.98,8.34,8.91,10.62,0.6,3189.0,90.0,0.0,2457673.58333,dry
2016-10-12 03:00:00,12-10-2016,03:00,8.89,7.59,7.53,8.26,10.42,0.6,3184.8,91.6,0.0,2457673.625,dry
2016-10-12 04:00:00,12-10-2016,04:00,8.53,7.45,7.55,8.16,10.2,0.6,3180.9,92.9,0.0,2457673.66667,dry
2016-10-12 05:00:00,12-10-2016,05:00,8.86,7.75,8.17,8.54,10.07,0.6,3178.3,92.7,0.0,2457673.70833,dry
2016-10-12 06:00:00,12-10-2016,06:00,9.08,7.49,8.33,8.61,10.03,0.6,3177.0,89.8,0.0,2457673.75,dry
2016-10-12 07:00:00,12-10-2016,07:00,9.05,7.49,8.39,8.69,9.97,0.6,3183.3,89.9,0.0,2457673.79167,dry
2016-10-12 08:00:00,12-10-2016,08:00,9.44,7.83,9.4,9.47,9.98,0.6,3270.0,89.7,0.0,2457673.83333,dry
2016-10-12 09:00:00,12-10-2016,09:00,10.69,8.67,15.31,11.46,10.2,0.6,3853.7,87.3,0.0,2457673.875,dry
2016-10-12 10:00:00,12-10-2016,10:00,11.76,9.82,13.82,14.39,10.71,0.0,894.4,88.0,0.0,2457673.91667,dry
2016-10-12 11:00:00,12-10-2016,11:00,12.19,10.58,13.3,14.01,11.34,0.0,1465.0,89.8,0.0,2457673.95833,dry
2016-10-12 12:00:00,12-10-2016,12:00,13.19,11.33,15.69,16.58,11.95,0.0,2212.9,88.4,0.0,2457674.0,dry
2016-10-12 13:00:00,12-10-2016,13:00,12.98,10.37,15.08,16.19,12.5,0.0,3133.0,84.2,0.0,2457674.04167,dry
2016-10-12 14:00:00,12-10-2016,14:00,12.72,10.15,13.83,14.85,12.8,0.0,3737.9,84.3,0.0,2457674.08333,dry
2016-10-12 15:00:00,12-10-2016,15:00,12.41,8.9,13.18,14.06,12.78,0.0,4162.2,79.1,0.0,2457674.125,dry
2016-10-12 16:00:00,12-10-2016,16:00,12.07,8.22,11.96,12.91,12.66,0.0,4446.5,77.3,0.0,2457674.16667,dry
2016-10-12 17:00:00,12-10-2016,17:00,11.26,8.09,10.62,11.65,12.36,0.0,4516.6,80.8,0.0,2457674.20833,dry
2016-10-12 18:00:00,12-10-2016,18:00,10.77,8.44,9.98,10.99,12.0,0.0,4519.2,85.5,0.0,2457674.25,dry
2016-10-12 19:00:00,12-10-2016,19:00,10.52,8.21,9.72,10.55,11.7,0.0,4516.5,85.6,0.0,2457674.29167,dry
2016-10-12 20:00:00,12-10-2016,20:00,10.14,8.19,9.44,10.2,11.45,0.0,4513.9,87.7,0.0,2457674.33333,dry
2016-10-12 21:00:00,12-10-2016,21:00,9.76,8.5,9.12,9.92,11.24,0.0,4511.9,91.8,0.0,2457674.375,dry
2016-10-12 22:00:00,12-10-2016,22:00,9.5,8.8,9.0,9.72,11.08,0.0,4509.6,95.4,0.0,2457674.41667,dry
2016-10-12 23:00:00,12-10-2016,23:00,9.35,8.85,8.63,9.39,10.95,0.0,4506.7,96.7,0.0,2457674.45833,dry
2016-10-13 00:00:00,13-10-2016,00:00,9.04,8.53,8.39,9.01,10.77,0.0,4502.9,96.6,0.0,2457674.5,dry
2016-10-13 01:00:00,13-10-2016,01:00,8.62,8.14,8.03,8.68,10.56,0.0,4498.4,96.8,0.0,2457674.54167,dry
2016-10-13 02:00:00,13-10-2016,02:00,8.88,8.17,8.01,8.66,10.45,0.0,4496.3,95.2,0.0,2457674.58333,dry
2016-10-13 03:00:00,13-10-2016,03:00,8.11,7.57,6.53,7.31,10.28,0.0,4491.1,96.4,0.0,2457674.625,dry
2016-10-13 04:00:00,13-10-2016,04:00,7.0,6.67,5.06,6.06,9.94,0.0,4484.1,97.8,0.0,2457674.66667,dry
2016-10-13 05:00:00,13-10-2016,05:00,7.97,7.66,7.49,7.61,9.66,0.2,4481.3,97.9,0.2,2457674.70833,rain
2016-10-13 06:00:00,13-10-2016,06:00,7.87,7.49,7.5,8.0,9.61,0.6,4478.2,97.5,0.4,2457674.75,rain
2016-10-13 07:00:00,13-10-2016,07:00,8.05,7.52,7.69,8.21,9.59,3.0,4479.8,96.4,2.4,2457674.79167,rain
2016-10-13 08:00:00,13-10-2016,08:00,7.93,7.6,7.71,8.41,9.59,3.4,4578.8,97.8,0.4,2457674.83333,rain
2016-10-13 09:00:00,13-10-2016,09:00,8.43,8.06,8.67,9.17,9.66,4.2,4696.7,97.5,0.8,2457674.875,rain
2016-10-13 10:00:00,13-10-2016,10:00,9.09,8.31,9.56,10.46,9.95,0.2,352.7,95.0,0.0,2457674.91667,dry
2016-10-13 11:00:00,13-10-2016,11:00,9.89,7.79,10.86,12.81,10.46,0.2,1099.1,86.8,0.0,2457674.95833,dry
2016-10-13 12:00:00,13-10-2016,12:00,8.91,7.2,9.08,11.1,10.82,1.0,1352.5,89.0,0.8,2457675.0,rain
2016-10-13 13:00:00,13-10-2016,13:00,8.53,7.57,9.6,11.14,10.75,3.2,1576.6,93.7,2.2,2457675.04167,rain
2016-10-13 14:00:00,13-10-2016,14:00,9.66,8.31,10.75,12.37,11.06,3.2,2191.8,91.2,0.0,2457675.08333,dry
2016-10-13 15:00:00,13-10-2016,15:00,10.12,8.52,10.82,12.17,11.32,3.2,2600.0,89.8,0.0,2457675.125,dry
2016-10-13 16:00:00,13-10-2016,16:00,9.89,7.67,9.78,10.92,11.42,3.2,2857.6,86.0,0.0,2457675.16667,dry
2016-10-13 17:00:00,13-10-2016,17:00,9.24,7.21,8.77,9.71,11.24,3.2,2993.8,87.1,0.0,2457675.20833,dry
2016-10-13 18:00:00,13-10-2016,18:00,8.76,7.86,8.17,9.11,10.9,3.2,2997.5,94.1,0.0,2457675.25,dry
2016-10-13 19:00:00,13-10-2016,19:00,8.76,7.68,8.14,8.95,10.67,3.2,2995.4,92.9,0.0,2457675.29167,dry
2016-10-13 20:00:00,13-10-2016,20:00,8.53,7.92,8.03,8.99,10.48,4.4,2992.7,95.9,1.2,2457675.33333,rain
2016-10-13 21:00:00,13-10-2016,21:00,8.37,7.95,7.75,8.78,10.35,4.4,2990.9,97.2,0.0,2457675.375,dry
2016-10-13 22:00:00,13-10-2016,22:00,8.32,8.02,7.8,8.7,10.22,4.6,2988.2,98.0,0.2,2457675.41667,rain
2016-10-13 23:00:00,13-10-2016,23:00,8.57,8.18,8.15,8.78,10.11,4.6,2986.3,97.4,0.0,2457675.45833,dry
2016-10-14 00:00:00,14-10-2016,00:00,8.49,8.15,7.94,8.54,10.03,4.8,2983.9,97.8,0.2,2457675.5,rain
2016-10-14 01:00:00,14-10-2016,01:00,8.45,8.1,7.49,8.15,9.93,4.8,2981.0,97.6,0.0,2457675.54167,dry
2016-10-14 02:00:00,14-10-2016,02:00,8.57,8.36,8.08,8.38,9.8,4.8,2978.3,98.6,0.0,2457675.58333,dry
2016-10-14 03:00:00,14-10-2016,03:00,8.62,8.35,8.12,8.55,9.77,4.8,2976.8,98.2,0.0,2457675.625,dry
2016-10-14 04:00:00,14-10-2016,04:00,8.61,8.27,8.1,8.61,9.77,5.0,2974.9,97.7,0.2,2457675.66667,rain
2016-10-14 05:00:00,14-10-2016,05:00,8.64,8.42,8.3,8.73,9.75,7.0,2974.0,98.5,2.0,2457675.70833,rain
2016-10-14 06:00:00,14-10-2016,06:00,8.92,8.75,8.69,9.0,9.69,9.4,2974.0,98.8,2.4,2457675.75,rain
2016-10-14 07:00:00,14-10-2016,07:00,8.83,8.7,8.61,8.96,9.73,10.8,2975.6,99.1,1.4,2457675.79167,rain
2016-10-14 08:00:00,14-10-2016,08:00,9.06,8.98,9.4,9.69,9.75,12.0,3073.8,99.5,1.2,2457675.83333,rain
2016-10-14 09:00:00,14-10-2016,09:00,10.11,9.81,11.32,11.39,10.0,12.0,3496.0,98.0,0.0,2457675.875,dry
2016-10-14 10:00:00,14-10-2016,10:00,10.53,9.86,11.64,12.02,10.37,0.0,293.1,96.0,0.0,2457675.91667,dry
2016-10-14 11:00:00,14-10-2016,11:00,12.58,11.43,16.97,18.17,10.76,0.0,1026.9,92.7,0.0,2457675.95833,dry
2016-10-14 12:00:00,14-10-2016,12:00,11.13,10.13,12.42,13.52,11.4,0.0,1545.0,93.6,0.0,2457676.0,dry
2016-10-14 13:00:00,14-10-2016,13:00,11.7,9.91,12.63,13.72,11.65,0.0,2031.1,88.8,0.0,2457676.04167,dry
2016-10-14 14:00:00,14-10-2016,14:00,12.34,10.16,14.59,15.32,11.93,0.0,2662.4,86.5,0.0,2457676.08333,dry
2016-10-14 15:00:00,14-10-2016,15:00,12.23,8.67,14.84,15.53,12.27,0.0,3533.7,78.9,0.0,2457676.125,dry
2016-10-14 16:00:00,14-10-2016,16:00,11.44,8.83,11.69,12.44,12.26,0.0,3783.0,84.0,0.0,2457676.16667,dry
2016-10-14 17:00:00,14-10-2016,17:00,10.64,8.69,10.2,10.92,11.98,0.0,3850.2,87.7,0.0,2457676.20833,dry
2016-10-14 18:00:00,14-10-2016,18:00,10.18,8.72,9.73,10.34,11.62,0.0,3851.8,90.6,0.0,2457676.25,dry
2016-10-14 19:00:00,14-10-2016,19:00,9.97,8.85,9.55,10.13,11.35,0.0,3849.8,92.7,0.0,2457676.29167,dry
2016-10-14 20:00:00,14-10-2016,20:00,9.68,8.48,8.73,9.49,11.14,0.0,3846.3,92.2,0.0,2457676.33333,dry
2016-10-14 21:00:00,14-10-2016,21:00,9.63,8.64,9.01,9.63,10.94,0.0,3844.3,93.5,0.0,2457676.375,dry
2016-10-14 22:00:00,14-10-2016,22:00,9.51,8.49,8.95,9.57,10.82,0.0,3842.7,93.3,0.0,2457676.41667,dry
2016-10-14 23:00:00,14-10-2016,23:00,9.2,8.34,8.51,9.3,10.72,0.0,3841.0,94.3,0.0,2457676.45833,dry
2016-10-15 00:00:00,15-10-2016,00:00,9.19,8.39,8.54,9.22,10.58,0.0,3838.4,94.7,0.0,2457676.5,dry
2016-10-15 01:00:00,15-10-2016,01:00,9.34,8.5,8.89,9.39,10.49,0.0,3837.0,94.5,0.0,2457676.54167,dry
2016-10-15 02:00:00,15-10-2016,02:00,9.39,8.63,9.02,9.5,10.45,0.0,3835.5,95.0,0.0,2457676.58333,dry
2016-10-15 03:00:00,15-10-2016,03:00,9.35,8.73,8.97,9.45,10.42,0.0,3834.1,95.9,0.0,2457676.625,dry
2016-10-15 04:00:00,15-10-2016,04:00,9.31,8.88,8.85,9.35,10.39,0.0,3832.3,97.1,0.0,2457676.66667,dry
2016-10-15 05:00:00,15-10-2016,05:00,8.68,8.14,7.11,8.44,10.34,0.0,3829.2,96.4,0.0,2457676.70833,dry
2016-10-15 06:00:00,15-10-2016,06:00,8.22,7.97,6.58,7.87,10.11,0.0,3824.0,98.4,0.0,2457676.75,dry
2016-10-15 07:00:00,15-10-2016,07:00,8.38,8.25,8.3,8.63,9.95,0.0,3824.9,99.1,0.0,2457676.79167,dry
2016-10-15 08:00:00,15-10-2016,08:00,9.03,8.95,9.34,9.64,9.99,0.0,3935.9,99.4,0.0,2457676.83333,dry
2016-10-15 09:00:00,15-10-2016,09:00,9.81,9.61,10.84,11.02,10.16,0.0,4274.1,98.7,0.0,2457676.875,dry
2016-10-15 10:00:00,15-10-2016,10:00,10.8,10.09,13.05,13.27,10.58,0.0,511.7,95.0,0.0,2457676.91667,dry
2016-10-15 11:00:00,15-10-2016,11:00,12.12,9.9,14.66,15.67,11.23,0.0,1400.9,86.3,0.0,2457676.95833,dry
2016-10-15 12:00:00,15-10-2016,12:00,12.95,10.76,16.41,17.68,11.99,0.0,2377.1,86.5,0.0,2457677.0,dry
2016-10-15 13:00:00,15-10-2016,13:00,12.54,10.27,14.69,16.0,12.42,0.0,3069.4,86.1,0.0,2457677.04167,dry
2016-10-15 14:00:00,15-10-2016,14:00,13.18,10.64,14.65,16.11,12.62,0.0,3683.1,84.6,0.0,2457677.08333,dry
2016-10-15 15:00:00,15-10-2016,15:00,13.65,9.69,15.32,16.32,12.8,0.0,4374.7,77.0,0.0,2457677.125,dry
2016-10-15 16:00:00,15-10-2016,16:00,13.06,8.1,11.82,13.57,12.78,0.0,4929.4,71.8,0.0,2457677.16667,dry
2016-10-15 17:00:00,15-10-2016,17:00,10.62,7.74,7.04,9.92,12.34,0.0,5109.5,82.3,0.0,2457677.20833,dry
2016-10-15 18:00:00,15-10-2016,18:00,10.09,8.45,5.36,8.78,11.67,0.0,5108.9,89.5,0.0,2457677.25,dry
2016-10-15 19:00:00,15-10-2016,19:00,8.72,7.84,6.12,8.19,11.12,0.0,5102.0,94.2,0.0,2457677.29167,dry
2016-10-15 20:00:00,15-10-2016,20:00,9.74,9.24,8.57,9.36,10.81,0.0,5098.9,96.7,0.0,2457677.33333,dry
2016-10-15 21:00:00,15-10-2016,21:00,8.44,7.91,5.61,7.82,10.63,0.0,5093.5,96.4,0.0,2457677.375,dry
2016-10-15 22:00:00,15-10-2016,22:00,8.72,8.48,7.65,8.16,10.33,0.0,5088.2,98.4,0.0,2457677.41667,dry
2016-10-15 23:00:00,15-10-2016,23:00,9.52,9.36,8.97,9.18,10.22,0.0,5085.9,98.9,0.0,2457677.45833,dry
2016-10-16 00:00:00,16-10-2016,00:00,9.43,9.28,8.6,8.95,10.23,0.0,5083.6,99.0,0.0,2457677.5,dry
2016-10-16 01:00:00,16-10-2016,01:00,8.46,8.32,6.29,6.93,10.05,0.0,5077.5,99.1,0.0,2457677.54167,dry
2016-10-16 02:00:00,16-10-2016,02:00,8.29,8.22,6.77,6.76,9.7,0.0,5071.5,99.5,0.0,2457677.58333,dry
2016-10-16 03:00:00,16-10-2016,03:00,7.6,7.57,6.01,6.07,9.41,0.0,5065.9,99.8,0.0,2457677.625,dry
2016-10-16 04:00:00,16-10-2016,04:00,7.59,7.57,6.75,6.56,9.14,0.0,5060.5,99.8,0.0,2457677.66667,dry
2016-10-16 05:00:00,16-10-2016,05:00,8.23,8.22,8.1,7.99,9.07,0.0,5058.7,99.9,0.0,2457677.70833,dry
2016-10-16 06:00:00,16-10-2016,06:00,8.11,8.1,8.08,8.29,9.23,0.0,5058.4,99.9,0.0,2457677.75,dry
2016-10-16 07:00:00,16-10-2016,07:00,7.48,7.46,7.54,8.13,9.33,0.0,5063.5,99.9,0.0,2457677.79167,dry
2016-10-16 08:00:00,16-10-2016,08:00,8.01,8.0,8.14,8.59,9.38,0.0,5105.5,99.9,0.0,2457677.83333,dry
2016-10-16 09:00:00,16-10-2016,09:00,8.74,8.72,8.86,9.23,9.53,0.0,5279.9,99.9,0.0,2457677.875,dry
2016-10-16 10:00:00,16-10-2016,10:00,10.27,10.26,10.21,10.08,9.69,2.8,84.5,100.0,0.0,2457677.91667,dry
2016-10-16 11:00:00,16-10-2016,11:00,11.11,10.93,11.1,10.95,9.98,4.6,192.1,98.8,1.8,2457677.95833,rain
2016-10-16 12:00:00,16-10-2016,12:00,12.29,11.7,13.78,13.67,10.4,4.8,611.9,96.2,0.2,2457678.0,rain
2016-10-16 13:00:00,16-10-2016,13:00,13.99,11.89,16.4,18.07,11.32,4.8,1833.2,87.2,0.0,2457678.04167,dry
2016-10-16 14:00:00,16-10-2016,14:00,14.7,11.07,17.12,17.96,12.31,4.8,3158.0,78.9,0.0,2457678.08333,dry
2016-10-16 15:00:00,16-10-2016,15:00,15.36,9.8,18.56,17.99,12.91,4.8,4245.0,69.4,0.0,2457678.125,dry
2016-10-16 16:00:00,16-10-2016,16:00,14.62,8.93,12.88,13.67,13.0,4.8,4912.4,68.6,0.0,2457678.16667,dry
2016-10-16 17:00:00,16-10-2016,17:00,12.64,7.8,9.67,10.69,12.52,4.8,5124.2,72.3,0.0,2457678.20833,dry
2016-10-16 18:00:00,16-10-2016,18:00,10.02,7.49,7.03,8.63,11.79,4.8,5120.8,84.3,0.0,2457678.25,dry
2016-10-16 19:00:00,16-10-2016,19:00,9.83,7.94,8.31,8.99,11.14,4.8,5113.9,88.0,0.0,2457678.29167,dry
2016-10-16 20:00:00,16-10-2016,20:00,9.5,7.97,7.16,7.79,10.78,5.0,5106.3,90.2,0.2,2457678.33333,rain
2016-10-16 21:00:00,16-10-2016,21:00,9.69,8.64,8.19,8.22,10.39,5.0,5100.5,93.2,0.0,2457678.375,dry
2016-10-16 22:00:00,16-10-2016,22:00,8.8,7.52,6.67,7.18,10.12,5.0,5093.5,91.7,0.0,2457678.41667,dry
2016-10-16 23:00:00,16-10-2016,23:00,9.02,7.64,7.51,7.47,9.88,5.0,5087.7,91.0,0.0,2457678.45833,dry
2016-10-17 00:00:00,17-10-2016,00:00,8.66,7.68,7.11,7.04,9.67,5.0,5081.8,93.5,0.0,2457678.5,dry
2016-10-17 01:00:00,17-10-2016,01:00,8.78,8.15,7.18,6.94,9.45,5.0,5076.1,95.8,0.0,2457678.54167,dry
2016-10-17 02:00:00,17-10-2016,02:00,9.38,8.69,7.91,7.4,9.3,5.0,5070.5,95.5,0.0,2457678.58333,dry
2016-10-17 03:00:00,17-10-2016,03:00,10.25,9.07,8.67,8.1,9.27,5.0,5064.9,92.3,0.0,2457678.625,dry
2016-10-17 04:00:00,17-10-2016,04:00,10.8,9.19,9.35,8.78,9.38,5.0,5060.0,89.8,0.0,2457678.66667,dry
2016-10-17 05:00:00,17-10-2016,05:00,10.54,9.27,9.4,8.91,9.49,5.0,5055.4,91.8,0.0,2457678.70833,dry
2016-10-17 06:00:00,17-10-2016,06:00,10.23,9.16,8.97,8.72,9.59,5.0,5050.9,93.1,0.0,2457678.75,dry
2016-10-17 07:00:00,17-10-2016,07:00,9.29,8.55,7.99,7.75,9.6,5.0,5051.8,95.1,0.0,2457678.79167,dry
2016-10-17 08:00:00,17-10-2016,08:00,11.1,9.2,10.7,8.69,9.45,5.0,5213.3,88.1,0.0,2457678.83333,dry
2016-10-17 09:00:00,17-10-2016,09:00,12.53,9.67,15.94,10.47,9.72,5.0,5898.4,82.7,0.0,2457678.875,dry
2016-10-17 10:00:00,17-10-2016,10:00,14.17,9.57,18.16,18.18,10.37,0.0,1215.1,74.0,0.0,2457678.91667,dry
2016-10-17 11:00:00,17-10-2016,11:00,14.54,9.53,17.51,17.98,11.25,0.0,2453.4,71.9,0.0,2457678.95833,dry
2016-10-17 12:00:00,17-10-2016,12:00,14.1,9.19,14.73,15.11,11.79,0.0,3232.9,72.3,0.0,2457679.0,dry
2016-10-17 13:00:00,17-10-2016,13:00,12.81,7.68,13.05,14.32,11.99,0.0,3795.9,71.0,0.0,2457679.04167,dry
2016-10-17 14:00:00,17-10-2016,14:00,13.47,10.07,16.2,16.81,11.87,0.2,4268.8,79.9,0.2,2457679.08333,rain
2016-10-17 15:00:00,17-10-2016,15:00,14.21,8.61,14.47,15.03,12.41,0.2,5297.2,69.0,0.0,2457679.125,dry
2016-10-17 16:00:00,17-10-2016,16:00,13.93,7.66,12.81,13.26,12.48,0.2,5865.6,65.9,0.0,2457679.16667,dry
2016-10-17 17:00:00,17-10-2016,17:00,12.66,7.67,10.13,10.85,12.02,0.2,6008.9,71.6,0.0,2457679.20833,dry
2016-10-17 18:00:00,17-10-2016,18:00,11.69,8.61,9.73,10.05,11.51,0.2,6008.7,81.4,0.0,2457679.25,dry
2016-10-17 19:00:00,17-10-2016,19:00,10.81,8.65,8.15,9.04,11.11,0.2,6002.8,86.5,0.0,2457679.29167,dry
2016-10-17 20:00:00,17-10-2016,20:00,11.1,8.06,9.46,9.27,10.74,0.2,5996.7,81.5,0.0,2457679.33333,dry
2016-10-17 21:00:00,17-10-2016,21:00,9.82,7.89,7.35,7.81,10.51,0.2,5990.0,87.8,0.0,2457679.375,dry
2016-10-17 22:00:00,17-10-2016,22:00,9.52,8.26,7.53,7.53,10.17,0.2,5982.5,91.8,0.0,2457679.41667,dry
2016-10-17 23:00:00,17-10-2016,23:00,9.58,8.26,7.15,7.1,9.87,0.2,5974.9,91.4,0.0,2457679.45833,dry
2016-10-18 00:00:00,18-10-2016,00:00,9.48,7.97,7.29,7.05,9.62,0.2,5967.7,90.3,0.0,2457679.5,dry
2016-10-18 01:00:00,18-10-2016,01:00,8.89,7.83,7.4,7.29,9.44,0.2,5961.1,93.0,0.0,2457679.54167,dry
2016-10-18 02:00:00,18-10-2016,02:00,9.12,7.99,7.94,7.83,9.38,0.2,5956.2,92.6,0.0,2457679.58333,dry
2016-10-18 03:00:00,18-10-2016,03:00,9.77,8.24,8.4,8.22,9.39,0.2,5952.0,90.2,0.0,2457679.625,dry
2016-10-18 04:00:00,18-10-2016,04:00,9.77,8.2,8.5,8.3,9.41,0.2,5948.0,89.9,0.0,2457679.66667,dry
2016-10-18 05:00:00,18-10-2016,05:00,9.44,8.5,8.64,8.79,9.48,1.0,5944.5,93.9,0.8,2457679.70833,rain
2016-10-18 06:00:00,18-10-2016,06:00,8.38,6.81,7.5,8.35,9.57,2.0,5940.3,89.8,1.0,2457679.75,rain
2016-10-18 07:00:00,18-10-2016,07:00,7.94,6.9,7.13,7.92,9.46,2.0,5937.4,93.1,0.0,2457679.79167,dry
2016-10-18 08:00:00,18-10-2016,08:00,7.51,6.14,6.71,7.65,9.34,2.0,5990.7,91.0,0.0,2457679.83333,dry
2016-10-18 09:00:00,18-10-2016,09:00,8.36,6.85,8.7,9.43,9.29,2.2,6329.9,90.2,0.2,2457679.875,rain
2016-10-18 10:00:00,18-10-2016,10:00,9.43,6.45,12.46,13.83,9.69,0.0,934.6,82.0,0.0,2457679.91667,dry
2016-10-18 11:00:00,18-10-2016,11:00,10.59,5.62,15.06,17.87,10.38,0.0,2208.9,71.3,0.0,2457679.95833,dry
2016-10-18 12:00:00,18-10-2016,12:00,10.1,5.58,12.15,13.98,10.98,0.0,3391.8,73.5,0.0,2457680.0,dry
2016-10-18 13:00:00,18-10-2016,13:00,9.59,3.13,9.56,10.71,11.05,0.0,3769.8,64.0,0.0,2457680.04167,dry
2016-10-18 14:00:00,18-10-2016,14:00,8.88,6.34,9.23,10.76,10.74,0.2,4192.8,84.1,0.2,2457680.08333,rain
2016-10-18 15:00:00,18-10-2016,15:00,10.68,8.02,10.23,11.22,10.86,0.2,4769.0,83.6,0.0,2457680.125,dry
2016-10-18 16:00:00,18-10-2016,16:00,6.91,5.77,6.25,8.69,10.74,0.2,4959.8,92.4,0.0,2457680.16667,dry
2016-10-18 17:00:00,18-10-2016,17:00,7.28,5.97,5.55,6.9,10.25,0.2,5032.4,91.3,0.0,2457680.20833,dry
2016-10-18 18:00:00,18-10-2016,18:00,7.77,5.05,6.34,6.95,9.67,0.2,5029.9,82.9,0.0,2457680.25,dry
2016-10-18 19:00:00,18-10-2016,19:00,8.63,5.93,7.81,7.85,9.45,0.2,5028.2,83.1,0.0,2457680.29167,dry
2016-10-18 20:00:00,18-10-2016,20:00,8.77,6.8,7.36,7.41,9.4,0.2,5025.3,87.4,0.0,2457680.33333,dry
2016-10-18 21:00:00,18-10-2016,21:00,8.06,6.67,6.01,6.2,9.18,0.2,5017.5,90.9,0.0,2457680.375,dry
2016-10-18 22:00:00,18-10-2016,22:00,8.87,7.45,7.37,6.79,8.9,0.2,5010.7,90.8,0.0,2457680.41667,dry
2016-10-18 23:00:00,18-10-2016,23:00,9.95,7.68,9.16,8.03,8.91,0.2,5008.0,85.8,0.0,2457680.45833,dry
2016-10-19 00:00:00,19-10-2016,00:00,10.21,7.75,9.42,8.54,9.08,0.2,5006.3,84.7,0.0,2457680.5,dry
2016-10-19 01:00:00,19-10-2016,01:00,10.14,7.53,9.47,8.78,9.19,0.2,5004.5,83.8,0.0,2457680.54167,dry
2016-10-19 02:00:00,19-10-2016,02:00,10.08,7.07,9.33,8.75,9.26,0.2,5002.8,81.5,0.0,2457680.58333,dry
2016-10-19 03:00:00,19-10-2016,03:00,9.93,6.74,9.14,8.63,9.27,0.2,5000.9,80.5,0.0,2457680.625,dry
2016-10-19 04:00:00,19-10-2016,04:00,9.86,6.74,9.08,8.59,9.24,0.2,4998.3,80.9,0.0,2457680.66667,dry
2016-10-19 05:00:00,19-10-2016,05:00,9.67,6.78,8.92,8.51,9.22,0.2,4996.3,82.2,0.0,2457680.70833,dry
2016-10-19 06:00:00,19-10-2016,06:00,9.77,6.37,8.89,8.44,9.2,0.2,4994.3,79.3,0.0,2457680.75,dry
2016-10-19 07:00:00,19-10-2016,07:00,9.07,6.1,7.3,7.11,9.12,0.2,4993.6,81.7,0.0,2457680.79167,dry
2016-10-19 08:00:00,19-10-2016,08:00,9.64,6.58,9.47,8.88,9.0,0.2,5095.9,81.2,0.0,2457680.83333,dry
2016-10-19 09:00:00,19-10-2016,09:00,9.98,6.7,10.37,9.03,9.12,0.2,5451.3,80.0,0.0,2457680.875,dry
2016-10-19 10:00:00,19-10-2016,10:00,10.8,6.95,13.67,13.94,9.53,0.0,686.7,77.0,0.0,2457680.91667,dry
